id,year,state_name,state_code,educational_status,gender,number_of_deaths
3646,2021,Tamil Nadu,33,Diploma/ Certificate/ Iti,Male,480
3647,2021,Tamil Nadu,33,Diploma/ Certificate/ Iti,Transgender,0
3648,2021,Tamil Nadu,33,Graduate And Above,Female,597
3649,2021,Tamil Nadu,33,Graduate And Above,Male,956
3650,2021,Tamil Nadu,33,Graduate And Above,Transgender,0
3651,2021,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1198
3652,2021,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,2265
3653,2021,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
3654,2021,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1344
3655,2021,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,3309
3656,2021,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,6
3657,2021,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Female,1021
3658,2021,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Male,3032
3659,2021,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Transgender,2
3660,2021,Tamil Nadu,33,No Education,Female,650
3661,2021,Tamil Nadu,33,No Education,Male,1094
3662,2021,Tamil Nadu,33,No Education,Transgender,0
3663,2021,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Female,730
3664,2021,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Male,1861
3665,2021,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Transgender,1
3666,2021,Tamil Nadu,33,Professionals (Mba Etc.),Female,80
3667,2021,Tamil Nadu,33,Professionals (Mba Etc.),Male,152
3668,2021,Tamil Nadu,33,Professionals (Mba Etc.),Transgender,0
3669,2021,Tamil Nadu,33,Status Not Known,Female,13
3670,2021,Tamil Nadu,33,Status Not Known,Male,41
3671,2021,Tamil Nadu,33,Status Not Known,Transgender,0
3672,2021,Telangana,36,Diploma/ Certificate/ Iti,Female,0
3673,2021,Telangana,36,Diploma/ Certificate/ Iti,Male,75
3674,2021,Telangana,36,Diploma/ Certificate/ Iti,Transgender,0
3675,2021,Telangana,36,Graduate And Above,Female,62
3676,2021,Telangana,36,Graduate And Above,Male,466
3677,2021,Telangana,36,Graduate And Above,Transgender,0
3678,2021,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,244
3679,2021,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1019
3680,2021,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
3681,2021,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,509
3682,2021,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1670
3683,2021,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,1
3684,2021,Telangana,36,Middle (Up To Class–8ᵗʰ),Female,340
3685,2021,Telangana,36,Middle (Up To Class–8ᵗʰ),Male,1218
3686,2021,Telangana,36,Middle (Up To Class–8ᵗʰ),Transgender,0
3687,2021,Telangana,36,No Education,Female,642
3688,2021,Telangana,36,No Education,Male,1908
3689,2021,Telangana,36,No Education,Transgender,0
3690,2021,Telangana,36,Primary (Up To Class–5ᵗʰ),Female,378
3691,2021,Telangana,36,Primary (Up To Class–5ᵗʰ),Male,1322
3692,2021,Telangana,36,Primary (Up To Class–5ᵗʰ),Transgender,0
3693,2021,Telangana,36,Professionals (Mba Etc.),Female,16
3694,2021,Telangana,36,Professionals (Mba Etc.),Male,50
3695,2021,Telangana,36,Professionals (Mba Etc.),Transgender,0
3696,2021,Telangana,36,Status Not Known,Female,15
3697,2021,Telangana,36,Status Not Known,Male,235
3698,2021,Telangana,36,Status Not Known,Transgender,0
3699,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Female,0
3700,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Male,3
3701,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Transgender,0
3702,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Female,4
3703,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Male,7
3704,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Transgender,0
3705,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,8
3706,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,22
3707,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3708,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,12
3709,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,36
3710,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3711,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Female,12
3712,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Male,29
3713,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Transgender,0
3714,2021,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Female,1
3715,2021,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Male,16
3716,2021,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Transgender,0
3717,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Female,7
3718,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Male,14
3719,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Transgender,0
3720,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Female,0
3721,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Male,0
3722,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Transgender,0
3723,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Female,0
3724,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Male,0
3725,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Transgender,0
3726,2021,Tripura,16,Diploma/ Certificate/ Iti,Female,0
3727,2021,Tripura,16,Diploma/ Certificate/ Iti,Male,0
3728,2021,Tripura,16,Diploma/ Certificate/ Iti,Transgender,0
3729,2021,Tripura,16,Graduate And Above,Female,5
3730,2021,Tripura,16,Graduate And Above,Male,16
3731,2021,Tripura,16,Graduate And Above,Transgender,0
3732,2021,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,18
3733,2021,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,58
3734,2021,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3735,2021,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,67
3736,2021,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,138
3737,2021,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3738,2021,Tripura,16,Middle (Up To Class–8ᵗʰ),Female,77
3739,2021,Tripura,16,Middle (Up To Class–8ᵗʰ),Male,194
3740,2021,Tripura,16,Middle (Up To Class–8ᵗʰ),Transgender,0
3741,2021,Tripura,16,No Education,Female,5
3742,2021,Tripura,16,No Education,Male,5
3743,2021,Tripura,16,No Education,Transgender,0
3744,2021,Tripura,16,Primary (Up To Class–5ᵗʰ),Female,56
3745,2021,Tripura,16,Primary (Up To Class–5ᵗʰ),Male,132
3746,2021,Tripura,16,Primary (Up To Class–5ᵗʰ),Transgender,0
3747,2021,Tripura,16,Professionals (Mba Etc.),Female,0
3748,2021,Tripura,16,Professionals (Mba Etc.),Male,0
3749,2021,Tripura,16,Professionals (Mba Etc.),Transgender,0
3750,2021,Tripura,16,Status Not Known,Female,0
3751,2021,Tripura,16,Status Not Known,Male,0
3752,2021,Tripura,16,Status Not Known,Transgender,0
3753,2021,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Female,0
3754,2021,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Male,0
3755,2021,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Transgender,0
3756,2021,Uttar Pradesh,9,Graduate And Above,Female,177
3757,2021,Uttar Pradesh,9,Graduate And Above,Male,337
3758,2021,Uttar Pradesh,9,Graduate And Above,Transgender,0
3759,2021,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,364
3760,2021,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,693
3761,2021,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3762,2021,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,402
3763,2021,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,591
3764,2021,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3765,2021,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Female,415
3766,2021,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Male,684
3767,2021,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Transgender,0
3768,2021,Uttar Pradesh,9,No Education,Female,412
3769,2021,Uttar Pradesh,9,No Education,Male,524
3770,2021,Uttar Pradesh,9,No Education,Transgender,0
3771,2021,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Female,400
3772,2021,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Male,595
3773,2021,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Transgender,0
3774,2021,Uttar Pradesh,9,Professionals (Mba Etc.),Female,0
3775,2021,Uttar Pradesh,9,Professionals (Mba Etc.),Male,0
3776,2021,Uttar Pradesh,9,Professionals (Mba Etc.),Transgender,0
3777,2021,Uttar Pradesh,9,Status Not Known,Female,213
3778,2021,Uttar Pradesh,9,Status Not Known,Male,125
3779,2021,Uttar Pradesh,9,Status Not Known,Transgender,0
3780,2021,Uttarakhand,5,Diploma/ Certificate/ Iti,Female,0
3781,2021,Uttarakhand,5,Diploma/ Certificate/ Iti,Male,0
3782,2021,Uttarakhand,5,Diploma/ Certificate/ Iti,Transgender,0
3783,2021,Uttarakhand,5,Graduate And Above,Female,9
3784,2021,Uttarakhand,5,Graduate And Above,Male,38
3785,2021,Uttarakhand,5,Graduate And Above,Transgender,0
3786,2021,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,52
3787,2021,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,82
3788,2021,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3789,2021,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,103
3790,2021,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,181
3791,2021,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3792,2021,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Female,60
3793,2021,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Male,124
3794,2021,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Transgender,0
3795,2021,Uttarakhand,5,No Education,Female,12
3796,2021,Uttarakhand,5,No Education,Male,15
3797,2021,Uttarakhand,5,No Education,Transgender,0
3798,2021,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Female,8
3799,2021,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Male,8
3800,2021,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Transgender,0
3801,2021,Uttarakhand,5,Professionals (Mba Etc.),Female,0
3802,2021,Uttarakhand,5,Professionals (Mba Etc.),Male,0
3803,2021,Uttarakhand,5,Professionals (Mba Etc.),Transgender,0
3804,2021,Uttarakhand,5,Status Not Known,Female,10
3805,2021,Uttarakhand,5,Status Not Known,Male,15
3806,2021,Uttarakhand,5,Status Not Known,Transgender,0
3807,2021,West Bengal,19,Diploma/ Certificate/ Iti,Female,0
3808,2021,West Bengal,19,Diploma/ Certificate/ Iti,Male,1
3809,2021,West Bengal,19,Diploma/ Certificate/ Iti,Transgender,0
3810,2021,West Bengal,19,Graduate And Above,Female,62
3811,2021,West Bengal,19,Graduate And Above,Male,144
3812,2021,West Bengal,19,Graduate And Above,Transgender,0
3813,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,472
3814,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,802
3815,2021,West Bengal,19,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3816,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,937
3817,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1308
3818,2021,West Bengal,19,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3819,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Female,933
3820,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Male,1404
3821,2021,West Bengal,19,Middle (Up To Class–8ᵗʰ),Transgender,0
3822,2021,West Bengal,19,No Education,Female,305
3823,2021,West Bengal,19,No Education,Male,531
3824,2021,West Bengal,19,No Education,Transgender,0
3825,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Female,889
3826,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Male,1536
3827,2021,West Bengal,19,Primary (Up To Class–5ᵗʰ),Transgender,0
3828,2021,West Bengal,19,Professionals (Mba Etc.),Female,0
3829,2021,West Bengal,19,Professionals (Mba Etc.),Male,0
3830,2021,West Bengal,19,Professionals (Mba Etc.),Transgender,0
3831,2021,West Bengal,19,Status Not Known,Female,1611
3832,2021,West Bengal,19,Status Not Known,Male,2564
3833,2021,West Bengal,19,Status Not Known,Transgender,1
3834,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Female,1
3835,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Male,13
3836,2022,Andaman And Nicobar Islands,35,Diploma/ Certificate/ Iti,Transgender,0
3837,2022,Andaman And Nicobar Islands,35,Graduate And Above,Female,1
3838,2022,Andaman And Nicobar Islands,35,Graduate And Above,Male,2
3839,2022,Andaman And Nicobar Islands,35,Graduate And Above,Transgender,0
3840,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,4
3841,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,24
3842,2022,Andaman And Nicobar Islands,35,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3843,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,4
3844,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,30
3845,2022,Andaman And Nicobar Islands,35,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3846,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Female,6
3847,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Male,25
3848,2022,Andaman And Nicobar Islands,35,Middle (Up To Class–8ᵗʰ),Transgender,0
3849,2022,Andaman And Nicobar Islands,35,No Education,Female,1
3850,2022,Andaman And Nicobar Islands,35,No Education,Male,7
3851,2022,Andaman And Nicobar Islands,35,No Education,Transgender,0
3852,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Female,5
3853,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Male,16
3854,2022,Andaman And Nicobar Islands,35,Primary (Up To Class–5ᵗʰ),Transgender,0
3855,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Female,0
3856,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Male,0
3857,2022,Andaman And Nicobar Islands,35,Professionals (Mba Etc.),Transgender,0
3858,2022,Andaman And Nicobar Islands,35,Status Not Known,Female,9
3859,2022,Andaman And Nicobar Islands,35,Status Not Known,Male,23
3860,2022,Andaman And Nicobar Islands,35,Status Not Known,Transgender,0
3861,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Female,15
3862,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Male,118
3863,2022,Andhra Pradesh,28,Diploma/ Certificate/ Iti,Transgender,0
3864,2022,Andhra Pradesh,28,Graduate And Above,Female,150
3865,2022,Andhra Pradesh,28,Graduate And Above,Male,399
3866,2022,Andhra Pradesh,28,Graduate And Above,Transgender,0
3867,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,204
3868,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,725
3869,2022,Andhra Pradesh,28,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3870,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,451
3871,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1639
3872,2022,Andhra Pradesh,28,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,2
3873,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Female,354
3874,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Male,991
3875,2022,Andhra Pradesh,28,Middle (Up To Class–8ᵗʰ),Transgender,0
3876,2022,Andhra Pradesh,28,No Education,Female,478
3877,2022,Andhra Pradesh,28,No Education,Male,1275
3878,2022,Andhra Pradesh,28,No Education,Transgender,0
3879,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Female,356
3880,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Male,1109
3881,2022,Andhra Pradesh,28,Primary (Up To Class–5ᵗʰ),Transgender,0
3882,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Female,4
3883,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Male,58
3884,2022,Andhra Pradesh,28,Professionals (Mba Etc.),Transgender,0
3885,2022,Andhra Pradesh,28,Status Not Known,Female,129
3886,2022,Andhra Pradesh,28,Status Not Known,Male,451
3887,2022,Andhra Pradesh,28,Status Not Known,Transgender,0
3888,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Female,0
3889,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Male,2
3890,2022,Arunachal Pradesh,12,Diploma/ Certificate/ Iti,Transgender,0
3891,2022,Arunachal Pradesh,12,Graduate And Above,Female,2
3892,2022,Arunachal Pradesh,12,Graduate And Above,Male,6
3893,2022,Arunachal Pradesh,12,Graduate And Above,Transgender,0
3894,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,9
3895,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,23
3896,2022,Arunachal Pradesh,12,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3897,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,8
3898,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,17
3899,2022,Arunachal Pradesh,12,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3900,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Female,6
3901,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Male,23
3902,2022,Arunachal Pradesh,12,Middle (Up To Class–8ᵗʰ),Transgender,0
3903,2022,Arunachal Pradesh,12,No Education,Female,1
3904,2022,Arunachal Pradesh,12,No Education,Male,6
3905,2022,Arunachal Pradesh,12,No Education,Transgender,0
3906,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Female,5
3907,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Male,22
3908,2022,Arunachal Pradesh,12,Primary (Up To Class–5ᵗʰ),Transgender,0
3909,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Female,0
3910,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Male,0
3911,2022,Arunachal Pradesh,12,Professionals (Mba Etc.),Transgender,0
3912,2022,Arunachal Pradesh,12,Status Not Known,Female,4
3913,2022,Arunachal Pradesh,12,Status Not Known,Male,15
3914,2022,Arunachal Pradesh,12,Status Not Known,Transgender,0
3915,2022,Assam,18,Diploma/ Certificate/ Iti,Female,0
3916,2022,Assam,18,Diploma/ Certificate/ Iti,Male,46
3917,2022,Assam,18,Diploma/ Certificate/ Iti,Transgender,0
3918,2022,Assam,18,Graduate And Above,Female,33
3919,2022,Assam,18,Graduate And Above,Male,110
3920,2022,Assam,18,Graduate And Above,Transgender,0
3921,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,145
3922,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,374
3923,2022,Assam,18,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3924,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,281
3925,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,589
3926,2022,Assam,18,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3927,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Female,221
3928,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Male,512
3929,2022,Assam,18,Middle (Up To Class–8ᵗʰ),Transgender,0
3930,2022,Assam,18,No Education,Female,154
3931,2022,Assam,18,No Education,Male,294
3932,2022,Assam,18,No Education,Transgender,0
3933,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Female,174
3934,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Male,382
3935,2022,Assam,18,Primary (Up To Class–5ᵗʰ),Transgender,0
3936,2022,Assam,18,Professionals (Mba Etc.),Female,0
3937,2022,Assam,18,Professionals (Mba Etc.),Male,0
3938,2022,Assam,18,Professionals (Mba Etc.),Transgender,0
3939,2022,Assam,18,Status Not Known,Female,3
3940,2022,Assam,18,Status Not Known,Male,2
3941,2022,Assam,18,Status Not Known,Transgender,0
3942,2022,Bihar,10,Diploma/ Certificate/ Iti,Female,6
3943,2022,Bihar,10,Diploma/ Certificate/ Iti,Male,7
3944,2022,Bihar,10,Diploma/ Certificate/ Iti,Transgender,0
3945,2022,Bihar,10,Graduate And Above,Female,20
3946,2022,Bihar,10,Graduate And Above,Male,34
3947,2022,Bihar,10,Graduate And Above,Transgender,0
3948,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,68
3949,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,120
3950,2022,Bihar,10,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3951,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,98
3952,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,107
3953,2022,Bihar,10,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3954,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Female,66
3955,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Male,65
3956,2022,Bihar,10,Middle (Up To Class–8ᵗʰ),Transgender,0
3957,2022,Bihar,10,No Education,Female,21
3958,2022,Bihar,10,No Education,Male,24
3959,2022,Bihar,10,No Education,Transgender,0
3960,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Female,32
3961,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Male,25
3962,2022,Bihar,10,Primary (Up To Class–5ᵗʰ),Transgender,0
3963,2022,Bihar,10,Professionals (Mba Etc.),Female,2
3964,2022,Bihar,10,Professionals (Mba Etc.),Male,3
3965,2022,Bihar,10,Professionals (Mba Etc.),Transgender,0
3966,2022,Bihar,10,Status Not Known,Female,3
3967,2022,Bihar,10,Status Not Known,Male,1
3968,2022,Bihar,10,Status Not Known,Transgender,0
3969,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Female,0
3970,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Male,0
3971,2022,Chandigarh,4,Diploma/ Certificate/ Iti,Transgender,0
3972,2022,Chandigarh,4,Graduate And Above,Female,3
3973,2022,Chandigarh,4,Graduate And Above,Male,4
3974,2022,Chandigarh,4,Graduate And Above,Transgender,0
3975,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,15
3976,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,40
3977,2022,Chandigarh,4,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
3978,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,11
3979,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,28
3980,2022,Chandigarh,4,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
3981,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Female,5
3982,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Male,14
3983,2022,Chandigarh,4,Middle (Up To Class–8ᵗʰ),Transgender,0
3984,2022,Chandigarh,4,No Education,Female,4
3985,2022,Chandigarh,4,No Education,Male,3
3986,2022,Chandigarh,4,No Education,Transgender,0
3987,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Female,2
3988,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Male,1
3989,2022,Chandigarh,4,Primary (Up To Class–5ᵗʰ),Transgender,0
3990,2022,Chandigarh,4,Professionals (Mba Etc.),Female,0
3991,2022,Chandigarh,4,Professionals (Mba Etc.),Male,0
3992,2022,Chandigarh,4,Professionals (Mba Etc.),Transgender,0
3993,2022,Chandigarh,4,Status Not Known,Female,0
3994,2022,Chandigarh,4,Status Not Known,Male,1
3995,2022,Chandigarh,4,Status Not Known,Transgender,0
3996,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Female,7
3997,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Male,22
3998,2022,Chhattisgarh,22,Diploma/ Certificate/ Iti,Transgender,0
