id,year,state_name,state_code,cause,gender,number_of_deaths
13611,2022,Gujarat,24,Ideological Causes/Hero Worshipping,Female,16
13612,2022,Gujarat,24,Ideological Causes/Hero Worshipping,Male,26
13617,2022,Gujarat,24,Illness (Aids/Std),Female,17
13618,2022,Gujarat,24,Illness (Aids/Std),Male,8
13620,2022,Gujarat,24,Illness (Cancer),Female,23
13621,2022,Gujarat,24,Illness (Cancer),Male,84
13623,2022,Gujarat,24,Illness (Insanity/Mental Illness),Female,304
13624,2022,Gujarat,24,Illness (Insanity/Mental Illness),Male,576
13626,2022,Gujarat,24,Illness (Other Prolonged Illness),Female,221
13627,2022,Gujarat,24,Illness (Other Prolonged Illness),Male,443
13628,2022,Gujarat,24,Illness (Other Prolonged Illness),Transgender,1
13629,2022,Gujarat,24,Illness (Paralysis),Female,9
13630,2022,Gujarat,24,Illness (Paralysis),Male,61
13632,2022,Gujarat,24,Illness (Total),Female,574
13633,2022,Gujarat,24,Illness (Total),Male,1172
13634,2022,Gujarat,24,Illness (Total),Transgender,1
13635,2022,Gujarat,24,Impotency/Infertility,Female,20
13636,2022,Gujarat,24,Impotency/Infertility,Male,11
13638,2022,Gujarat,24,Love Affairs,Female,253
13639,2022,Gujarat,24,Love Affairs,Male,390
13640,2022,Gujarat,24,Love Affairs,Transgender,1
13641,2022,Gujarat,24,Marriage Related Issues (Divorce),Female,33
13642,2022,Gujarat,24,Marriage Related Issues (Divorce),Male,61
13644,2022,Gujarat,24,Marriage Related Issues (Dowry Related Issues),Female,3
13647,2022,Gujarat,24,Marriage Related Issues (Extra Marital Affairs),Female,36
13648,2022,Gujarat,24,Marriage Related Issues (Extra Marital Affairs),Male,50
13650,2022,Gujarat,24,Marriage Related Issues (Non-Settlement Of Marriage),Female,38
13651,2022,Gujarat,24,Marriage Related Issues (Non-Settlement Of Marriage),Male,66
13653,2022,Gujarat,24,Marriage Related Issues (Others),Female,32
13654,2022,Gujarat,24,Marriage Related Issues (Others),Male,48
13656,2022,Gujarat,24,Marriage Related Issues (Total),Female,142
13657,2022,Gujarat,24,Marriage Related Issues (Total),Male,225
13659,2022,Gujarat,24,Other Causes,Female,113
13660,2022,Gujarat,24,Other Causes,Male,237
13662,2022,Gujarat,24,"Physical Abuse (Rape, Etc.)",Female,1
13665,2022,Gujarat,24,Poverty,Female,16
13666,2022,Gujarat,24,Poverty,Male,157
13668,2022,Gujarat,24,Professional/Career Problem,Female,12
13669,2022,Gujarat,24,Professional/Career Problem,Male,329
13671,2022,Gujarat,24,Property Dispute,Female,1
13672,2022,Gujarat,24,Property Dispute,Male,17
13674,2022,Gujarat,24,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,4
13675,2022,Gujarat,24,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,10
13677,2022,Gujarat,24,Unemployment,Female,24
13678,2022,Gujarat,24,Unemployment,Male,265
13681,2022,Haryana,6,Bankruptcy Or Indebtedness,Male,3
13683,2022,Haryana,6,Causes Not Known,Female,194
13684,2022,Haryana,6,Causes Not Known,Male,960
13686,2022,Haryana,6,Death Of Dear Person,Female,1
13687,2022,Haryana,6,Death Of Dear Person,Male,4
13690,2022,Haryana,6,Drug Abuse/Alcoholic Addiction,Male,73
13692,2022,Haryana,6,Failure In Examination,Female,20
13693,2022,Haryana,6,Failure In Examination,Male,16
13696,2022,Haryana,6,Fall In Social Reputation,Male,1
13698,2022,Haryana,6,Family Problems,Female,144
13699,2022,Haryana,6,Family Problems,Male,306
13708,2022,Haryana,6,Illness (Aids/Std),Male,2
13711,2022,Haryana,6,Illness (Cancer),Male,3
13713,2022,Haryana,6,Illness (Insanity/Mental Illness),Female,115
13714,2022,Haryana,6,Illness (Insanity/Mental Illness),Male,385
13716,2022,Haryana,6,Illness (Other Prolonged Illness),Female,55
13717,2022,Haryana,6,Illness (Other Prolonged Illness),Male,246
13718,2022,Haryana,6,Illness (Other Prolonged Illness),Transgender,1
13720,2022,Haryana,6,Illness (Paralysis),Male,3
13722,2022,Haryana,6,Illness (Total),Female,170
13723,2022,Haryana,6,Illness (Total),Male,639
13724,2022,Haryana,6,Illness (Total),Transgender,1
13726,2022,Haryana,6,Impotency/Infertility,Male,1
13728,2022,Haryana,6,Love Affairs,Female,15
13729,2022,Haryana,6,Love Affairs,Male,21
13731,2022,Haryana,6,Marriage Related Issues (Divorce),Female,1
13732,2022,Haryana,6,Marriage Related Issues (Divorce),Male,1
13734,2022,Haryana,6,Marriage Related Issues (Dowry Related Issues),Female,13
13735,2022,Haryana,6,Marriage Related Issues (Dowry Related Issues),Male,10
13737,2022,Haryana,6,Marriage Related Issues (Extra Marital Affairs),Female,3
13738,2022,Haryana,6,Marriage Related Issues (Extra Marital Affairs),Male,6
13740,2022,Haryana,6,Marriage Related Issues (Non-Settlement Of Marriage),Female,10
13741,2022,Haryana,6,Marriage Related Issues (Non-Settlement Of Marriage),Male,21
13743,2022,Haryana,6,Marriage Related Issues (Others),Female,4
13744,2022,Haryana,6,Marriage Related Issues (Others),Male,12
13746,2022,Haryana,6,Marriage Related Issues (Total),Female,31
13747,2022,Haryana,6,Marriage Related Issues (Total),Male,50
13749,2022,Haryana,6,Other Causes,Female,131
13750,2022,Haryana,6,Other Causes,Male,945
13755,2022,Haryana,6,Poverty,Female,2
13756,2022,Haryana,6,Poverty,Male,15
13759,2022,Haryana,6,Professional/Career Problem,Male,6
13761,2022,Haryana,6,Property Dispute,Female,1
13762,2022,Haryana,6,Property Dispute,Male,3
13765,2022,Haryana,6,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1
13768,2022,Haryana,6,Unemployment,Male,29
13771,2022,Himachal Pradesh,2,Bankruptcy Or Indebtedness,Male,1
13773,2022,Himachal Pradesh,2,Causes Not Known,Female,3
13774,2022,Himachal Pradesh,2,Causes Not Known,Male,7
13779,2022,Himachal Pradesh,2,Drug Abuse/Alcoholic Addiction,Female,1
13780,2022,Himachal Pradesh,2,Drug Abuse/Alcoholic Addiction,Male,25
13782,2022,Himachal Pradesh,2,Failure In Examination,Female,5
13783,2022,Himachal Pradesh,2,Failure In Examination,Male,3
13788,2022,Himachal Pradesh,2,Family Problems,Female,106
13789,2022,Himachal Pradesh,2,Family Problems,Male,219
13803,2022,Himachal Pradesh,2,Illness (Insanity/Mental Illness),Female,21
13804,2022,Himachal Pradesh,2,Illness (Insanity/Mental Illness),Male,105
13812,2022,Himachal Pradesh,2,Illness (Total),Female,21
13813,2022,Himachal Pradesh,2,Illness (Total),Male,105
13815,2022,Himachal Pradesh,2,Impotency/Infertility,Female,1
13818,2022,Himachal Pradesh,2,Love Affairs,Female,14
13819,2022,Himachal Pradesh,2,Love Affairs,Male,27
13821,2022,Himachal Pradesh,2,Marriage Related Issues (Divorce),Female,1
13824,2022,Himachal Pradesh,2,Marriage Related Issues (Dowry Related Issues),Female,4
13828,2022,Himachal Pradesh,2,Marriage Related Issues (Extra Marital Affairs),Male,5
13830,2022,Himachal Pradesh,2,Marriage Related Issues (Non-Settlement Of Marriage),Female,11
13831,2022,Himachal Pradesh,2,Marriage Related Issues (Non-Settlement Of Marriage),Male,28
13836,2022,Himachal Pradesh,2,Marriage Related Issues (Total),Female,16
13837,2022,Himachal Pradesh,2,Marriage Related Issues (Total),Male,33
13840,2022,Himachal Pradesh,2,Other Causes,Male,4
13851,2022,Himachal Pradesh,2,Property Dispute,Female,3
13852,2022,Himachal Pradesh,2,Property Dispute,Male,23
13855,2022,Himachal Pradesh,2,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1
13857,2022,Himachal Pradesh,2,Unemployment,Female,3
13858,2022,Himachal Pradesh,2,Unemployment,Male,23
13861,2022,Jammu And Kashmir,1,Bankruptcy Or Indebtedness,Male,3
13863,2022,Jammu And Kashmir,1,Causes Not Known,Female,44
13864,2022,Jammu And Kashmir,1,Causes Not Known,Male,49
13867,2022,Jammu And Kashmir,1,Death Of Dear Person,Male,1
13870,2022,Jammu And Kashmir,1,Drug Abuse/Alcoholic Addiction,Male,6
13872,2022,Jammu And Kashmir,1,Failure In Examination,Female,3
13873,2022,Jammu And Kashmir,1,Failure In Examination,Male,4
13875,2022,Jammu And Kashmir,1,Fall In Social Reputation,Female,2
13878,2022,Jammu And Kashmir,1,Family Problems,Female,34
13879,2022,Jammu And Kashmir,1,Family Problems,Male,46
13893,2022,Jammu And Kashmir,1,Illness (Insanity/Mental Illness),Female,9
13894,2022,Jammu And Kashmir,1,Illness (Insanity/Mental Illness),Male,10
13896,2022,Jammu And Kashmir,1,Illness (Other Prolonged Illness),Female,6
13897,2022,Jammu And Kashmir,1,Illness (Other Prolonged Illness),Male,8
13899,2022,Jammu And Kashmir,1,Illness (Paralysis),Female,1
13902,2022,Jammu And Kashmir,1,Illness (Total),Female,16
13903,2022,Jammu And Kashmir,1,Illness (Total),Male,18
13908,2022,Jammu And Kashmir,1,Love Affairs,Female,8
13909,2022,Jammu And Kashmir,1,Love Affairs,Male,7
13914,2022,Jammu And Kashmir,1,Marriage Related Issues (Dowry Related Issues),Female,10
13920,2022,Jammu And Kashmir,1,Marriage Related Issues (Non-Settlement Of Marriage),Female,2
13921,2022,Jammu And Kashmir,1,Marriage Related Issues (Non-Settlement Of Marriage),Male,2
13924,2022,Jammu And Kashmir,1,Marriage Related Issues (Others),Male,6
13926,2022,Jammu And Kashmir,1,Marriage Related Issues (Total),Female,12
13927,2022,Jammu And Kashmir,1,Marriage Related Issues (Total),Male,8
13929,2022,Jammu And Kashmir,1,Other Causes,Female,11
13930,2022,Jammu And Kashmir,1,Other Causes,Male,15
13935,2022,Jammu And Kashmir,1,Poverty,Female,1
13936,2022,Jammu And Kashmir,1,Poverty,Male,5
13939,2022,Jammu And Kashmir,1,Professional/Career Problem,Male,7
13941,2022,Jammu And Kashmir,1,Property Dispute,Female,2
13942,2022,Jammu And Kashmir,1,Property Dispute,Male,3
13944,2022,Jammu And Kashmir,1,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,1
13947,2022,Jammu And Kashmir,1,Unemployment,Female,4
13948,2022,Jammu And Kashmir,1,Unemployment,Male,13
13950,2022,Jharkhand,20,Bankruptcy Or Indebtedness,Female,5
13951,2022,Jharkhand,20,Bankruptcy Or Indebtedness,Male,9
13953,2022,Jharkhand,20,Causes Not Known,Female,2
13954,2022,Jharkhand,20,Causes Not Known,Male,20
13956,2022,Jharkhand,20,Death Of Dear Person,Female,3
13957,2022,Jharkhand,20,Death Of Dear Person,Male,25
13959,2022,Jharkhand,20,Drug Abuse/Alcoholic Addiction,Female,17
13960,2022,Jharkhand,20,Drug Abuse/Alcoholic Addiction,Male,70
13962,2022,Jharkhand,20,Failure In Examination,Female,88
13963,2022,Jharkhand,20,Failure In Examination,Male,86
13965,2022,Jharkhand,20,Fall In Social Reputation,Female,7
13966,2022,Jharkhand,20,Fall In Social Reputation,Male,3
13968,2022,Jharkhand,20,Family Problems,Female,74
13969,2022,Jharkhand,20,Family Problems,Male,191
13972,2022,Jharkhand,20,Ideological Causes/Hero Worshipping,Male,1
13974,2022,Jharkhand,20,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,10
13980,2022,Jharkhand,20,Illness (Cancer),Female,6
13981,2022,Jharkhand,20,Illness (Cancer),Male,18
13983,2022,Jharkhand,20,Illness (Insanity/Mental Illness),Female,41
13984,2022,Jharkhand,20,Illness (Insanity/Mental Illness),Male,121
13989,2022,Jharkhand,20,Illness (Paralysis),Female,12
13990,2022,Jharkhand,20,Illness (Paralysis),Male,3
13992,2022,Jharkhand,20,Illness (Total),Female,59
13993,2022,Jharkhand,20,Illness (Total),Male,142
13995,2022,Jharkhand,20,Impotency/Infertility,Female,2
13996,2022,Jharkhand,20,Impotency/Infertility,Male,1
13998,2022,Jharkhand,20,Love Affairs,Female,242
13999,2022,Jharkhand,20,Love Affairs,Male,436
14001,2022,Jharkhand,20,Marriage Related Issues (Divorce),Female,5
14002,2022,Jharkhand,20,Marriage Related Issues (Divorce),Male,10
14004,2022,Jharkhand,20,Marriage Related Issues (Dowry Related Issues),Female,47
14005,2022,Jharkhand,20,Marriage Related Issues (Dowry Related Issues),Male,29
14007,2022,Jharkhand,20,Marriage Related Issues (Extra Marital Affairs),Female,39
14008,2022,Jharkhand,20,Marriage Related Issues (Extra Marital Affairs),Male,92
14010,2022,Jharkhand,20,Marriage Related Issues (Non-Settlement Of Marriage),Female,50
14011,2022,Jharkhand,20,Marriage Related Issues (Non-Settlement Of Marriage),Male,83
14013,2022,Jharkhand,20,Marriage Related Issues (Others),Female,1
14016,2022,Jharkhand,20,Marriage Related Issues (Total),Female,142
14017,2022,Jharkhand,20,Marriage Related Issues (Total),Male,214
14019,2022,Jharkhand,20,Other Causes,Female,2
14020,2022,Jharkhand,20,Other Causes,Male,7
14022,2022,Jharkhand,20,"Physical Abuse (Rape, Etc.)",Female,1
14023,2022,Jharkhand,20,"Physical Abuse (Rape, Etc.)",Male,10
14025,2022,Jharkhand,20,Poverty,Female,8
14026,2022,Jharkhand,20,Poverty,Male,9
14028,2022,Jharkhand,20,Professional/Career Problem,Female,5
14029,2022,Jharkhand,20,Professional/Career Problem,Male,39
14031,2022,Jharkhand,20,Property Dispute,Female,7
14032,2022,Jharkhand,20,Property Dispute,Male,13
14034,2022,Jharkhand,20,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,9
14035,2022,Jharkhand,20,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,34
14037,2022,Jharkhand,20,Unemployment,Female,25
14038,2022,Jharkhand,20,Unemployment,Male,163
14040,2022,Karnataka,29,Bankruptcy Or Indebtedness,Female,66
14041,2022,Karnataka,29,Bankruptcy Or Indebtedness,Male,1335
14043,2022,Karnataka,29,Causes Not Known,Female,45
14044,2022,Karnataka,29,Causes Not Known,Male,358
14046,2022,Karnataka,29,Death Of Dear Person,Female,79
14047,2022,Karnataka,29,Death Of Dear Person,Male,156
14049,2022,Karnataka,29,Drug Abuse/Alcoholic Addiction,Female,16
14050,2022,Karnataka,29,Drug Abuse/Alcoholic Addiction,Male,1389
14052,2022,Karnataka,29,Failure In Examination,Female,79
14053,2022,Karnataka,29,Failure In Examination,Male,83
14055,2022,Karnataka,29,Fall In Social Reputation,Female,12
14056,2022,Karnataka,29,Fall In Social Reputation,Male,61
14058,2022,Karnataka,29,Family Problems,Female,1317
14059,2022,Karnataka,29,Family Problems,Male,2462
14061,2022,Karnataka,29,Ideological Causes/Hero Worshipping,Female,2
14062,2022,Karnataka,29,Ideological Causes/Hero Worshipping,Male,3
14064,2022,Karnataka,29,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,4
14067,2022,Karnataka,29,Illness (Aids/Std),Female,3
14068,2022,Karnataka,29,Illness (Aids/Std),Male,12
14070,2022,Karnataka,29,Illness (Cancer),Female,26
14071,2022,Karnataka,29,Illness (Cancer),Male,62
14073,2022,Karnataka,29,Illness (Insanity/Mental Illness),Female,743
14074,2022,Karnataka,29,Illness (Insanity/Mental Illness),Male,1632
14076,2022,Karnataka,29,Illness (Other Prolonged Illness),Female,186
14077,2022,Karnataka,29,Illness (Other Prolonged Illness),Male,331
14079,2022,Karnataka,29,Illness (Paralysis),Female,20
14080,2022,Karnataka,29,Illness (Paralysis),Male,94
14082,2022,Karnataka,29,Illness (Total),Female,978
14083,2022,Karnataka,29,Illness (Total),Male,2131
14085,2022,Karnataka,29,Impotency/Infertility,Female,42
14086,2022,Karnataka,29,Impotency/Infertility,Male,20
14088,2022,Karnataka,29,Love Affairs,Female,103
14089,2022,Karnataka,29,Love Affairs,Male,250
14091,2022,Karnataka,29,Marriage Related Issues (Divorce),Female,34
14092,2022,Karnataka,29,Marriage Related Issues (Divorce),Male,42
14094,2022,Karnataka,29,Marriage Related Issues (Dowry Related Issues),Female,8
14095,2022,Karnataka,29,Marriage Related Issues (Dowry Related Issues),Male,24
14097,2022,Karnataka,29,Marriage Related Issues (Extra Marital Affairs),Female,34
14098,2022,Karnataka,29,Marriage Related Issues (Extra Marital Affairs),Male,88
14100,2022,Karnataka,29,Marriage Related Issues (Non-Settlement Of Marriage),Female,62
14101,2022,Karnataka,29,Marriage Related Issues (Non-Settlement Of Marriage),Male,124
14103,2022,Karnataka,29,Marriage Related Issues (Others),Female,9
14104,2022,Karnataka,29,Marriage Related Issues (Others),Male,6
14106,2022,Karnataka,29,Marriage Related Issues (Total),Female,147
14107,2022,Karnataka,29,Marriage Related Issues (Total),Male,284
14109,2022,Karnataka,29,Other Causes,Female,146
14110,2022,Karnataka,29,Other Causes,Male,753
14115,2022,Karnataka,29,Poverty,Female,26
14116,2022,Karnataka,29,Poverty,Male,101
14118,2022,Karnataka,29,Professional/Career Problem,Female,39
14119,2022,Karnataka,29,Professional/Career Problem,Male,198
14121,2022,Karnataka,29,Property Dispute,Female,84
14122,2022,Karnataka,29,Property Dispute,Male,206
14123,2022,Karnataka,29,Property Dispute,Transgender,1
14124,2022,Karnataka,29,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,2
14125,2022,Karnataka,29,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,23
14127,2022,Karnataka,29,Unemployment,Female,56
14128,2022,Karnataka,29,Unemployment,Male,549
14130,2022,Kerala,32,Bankruptcy Or Indebtedness,Female,22
14131,2022,Kerala,32,Bankruptcy Or Indebtedness,Male,220
14133,2022,Kerala,32,Causes Not Known,Female,67
14134,2022,Kerala,32,Causes Not Known,Male,239
14136,2022,Kerala,32,Death Of Dear Person,Female,63
14137,2022,Kerala,32,Death Of Dear Person,Male,127
14138,2022,Kerala,32,Death Of Dear Person,Transgender,1
14139,2022,Kerala,32,Drug Abuse/Alcoholic Addiction,Female,4
14140,2022,Kerala,32,Drug Abuse/Alcoholic Addiction,Male,1043
14142,2022,Kerala,32,Failure In Examination,Female,17
14143,2022,Kerala,32,Failure In Examination,Male,29
14145,2022,Kerala,32,Fall In Social Reputation,Female,6
14146,2022,Kerala,32,Fall In Social Reputation,Male,52
14148,2022,Kerala,32,Family Problems,Female,1045
14149,2022,Kerala,32,Family Problems,Male,3743
14150,2022,Kerala,32,Family Problems,Transgender,1
14151,2022,Kerala,32,Ideological Causes/Hero Worshipping,Female,1
14154,2022,Kerala,32,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,1
14157,2022,Kerala,32,Illness (Aids/Std),Female,1
14158,2022,Kerala,32,Illness (Aids/Std),Male,2
14160,2022,Kerala,32,Illness (Cancer),Female,48
14161,2022,Kerala,32,Illness (Cancer),Male,183
14163,2022,Kerala,32,Illness (Insanity/Mental Illness),Female,197
14164,2022,Kerala,32,Illness (Insanity/Mental Illness),Male,492
14166,2022,Kerala,32,Illness (Other Prolonged Illness),Female,340
14167,2022,Kerala,32,Illness (Other Prolonged Illness),Male,828
14169,2022,Kerala,32,Illness (Paralysis),Female,13
14170,2022,Kerala,32,Illness (Paralysis),Male,27
14172,2022,Kerala,32,Illness (Total),Female,599
14173,2022,Kerala,32,Illness (Total),Male,1532
14175,2022,Kerala,32,Impotency/Infertility,Female,14
14176,2022,Kerala,32,Impotency/Infertility,Male,7
14178,2022,Kerala,32,Love Affairs,Female,96
14179,2022,Kerala,32,Love Affairs,Male,196
14181,2022,Kerala,32,Marriage Related Issues (Divorce),Female,4
14182,2022,Kerala,32,Marriage Related Issues (Divorce),Male,9
14184,2022,Kerala,32,Marriage Related Issues (Dowry Related Issues),Female,9
14187,2022,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Female,17
14188,2022,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Male,17
14190,2022,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Female,13
14191,2022,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Male,17
14193,2022,Kerala,32,Marriage Related Issues (Others),Female,9
14194,2022,Kerala,32,Marriage Related Issues (Others),Male,21
14196,2022,Kerala,32,Marriage Related Issues (Total),Female,52
14197,2022,Kerala,32,Marriage Related Issues (Total),Male,64
14199,2022,Kerala,32,Other Causes,Female,112
14200,2022,Kerala,32,Other Causes,Male,571
14202,2022,Kerala,32,"Physical Abuse (Rape, Etc.)",Female,4
14205,2022,Kerala,32,Poverty,Female,2
14206,2022,Kerala,32,Poverty,Male,2
14208,2022,Kerala,32,Professional/Career Problem,Female,10
14209,2022,Kerala,32,Professional/Career Problem,Male,90
14211,2022,Kerala,32,Property Dispute,Female,4
14212,2022,Kerala,32,Property Dispute,Male,6
14214,2022,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,1
14215,2022,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,2
14217,2022,Kerala,32,Unemployment,Female,9
14218,2022,Kerala,32,Unemployment,Male,108
14230,2022,Ladakh,37,Drug Abuse/Alcoholic Addiction,Male,2
14233,2022,Ladakh,37,Failure In Examination,Male,2
14236,2022,Ladakh,37,Fall In Social Reputation,Male,1
14253,2022,Ladakh,37,Illness (Insanity/Mental Illness),Female,1
14262,2022,Ladakh,37,Illness (Total),Female,1
14296,2022,Ladakh,37,Poverty,Male,1
14299,2022,Ladakh,37,Professional/Career Problem,Male,4
14302,2022,Ladakh,37,Property Dispute,Male,1
14308,2022,Ladakh,37,Unemployment,Male,1
14329,2022,Lakshadweep,31,Family Problems,Male,2
14400,2022,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Female,4
14401,2022,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Male,32
14403,2022,Madhya Pradesh,23,Causes Not Known,Female,720
14404,2022,Madhya Pradesh,23,Causes Not Known,Male,1649
14406,2022,Madhya Pradesh,23,Death Of Dear Person,Female,76
14407,2022,Madhya Pradesh,23,Death Of Dear Person,Male,129
14409,2022,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Female,71
14410,2022,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Male,1761
14412,2022,Madhya Pradesh,23,Failure In Examination,Female,139
14413,2022,Madhya Pradesh,23,Failure In Examination,Male,138
14415,2022,Madhya Pradesh,23,Fall In Social Reputation,Female,39
14416,2022,Madhya Pradesh,23,Fall In Social Reputation,Male,78
14418,2022,Madhya Pradesh,23,Family Problems,Female,1248
14419,2022,Madhya Pradesh,23,Family Problems,Male,2657
14421,2022,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Female,9
14422,2022,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Male,3
14424,2022,Madhya Pradesh,23,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,4
14428,2022,Madhya Pradesh,23,Illness (Aids/Std),Male,2
14430,2022,Madhya Pradesh,23,Illness (Cancer),Female,18
14431,2022,Madhya Pradesh,23,Illness (Cancer),Male,50
14433,2022,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Female,530
14434,2022,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Male,1214
14436,2022,Madhya Pradesh,23,Illness (Other Prolonged Illness),Female,490
14437,2022,Madhya Pradesh,23,Illness (Other Prolonged Illness),Male,852
14439,2022,Madhya Pradesh,23,Illness (Paralysis),Female,12
14440,2022,Madhya Pradesh,23,Illness (Paralysis),Male,49
14442,2022,Madhya Pradesh,23,Illness (Total),Female,1050
14443,2022,Madhya Pradesh,23,Illness (Total),Male,2167
14445,2022,Madhya Pradesh,23,Impotency/Infertility,Female,26
14446,2022,Madhya Pradesh,23,Impotency/Infertility,Male,25
14448,2022,Madhya Pradesh,23,Love Affairs,Female,251
14449,2022,Madhya Pradesh,23,Love Affairs,Male,365
14451,2022,Madhya Pradesh,23,Marriage Related Issues (Divorce),Female,9
14452,2022,Madhya Pradesh,23,Marriage Related Issues (Divorce),Male,24
14454,2022,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Female,479
14457,2022,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Female,66
14458,2022,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Male,63
14460,2022,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Female,92
14461,2022,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Male,133
14463,2022,Madhya Pradesh,23,Marriage Related Issues (Others),Female,109
14464,2022,Madhya Pradesh,23,Marriage Related Issues (Others),Male,138
14466,2022,Madhya Pradesh,23,Marriage Related Issues (Total),Female,755
14467,2022,Madhya Pradesh,23,Marriage Related Issues (Total),Male,358
14469,2022,Madhya Pradesh,23,Other Causes,Female,317
14470,2022,Madhya Pradesh,23,Other Causes,Male,912
14472,2022,Madhya Pradesh,23,"Physical Abuse (Rape, Etc.)",Female,12
14475,2022,Madhya Pradesh,23,Poverty,Female,5
14476,2022,Madhya Pradesh,23,Poverty,Male,18
14478,2022,Madhya Pradesh,23,Professional/Career Problem,Female,7
14479,2022,Madhya Pradesh,23,Professional/Career Problem,Male,34
14481,2022,Madhya Pradesh,23,Property Dispute,Female,47
14482,2022,Madhya Pradesh,23,Property Dispute,Male,124
14484,2022,Madhya Pradesh,23,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,34
14485,2022,Madhya Pradesh,23,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,68
14487,2022,Madhya Pradesh,23,Unemployment,Female,5
14488,2022,Madhya Pradesh,23,Unemployment,Male,49
14490,2022,Maharashtra,27,Bankruptcy Or Indebtedness,Female,83
14491,2022,Maharashtra,27,Bankruptcy Or Indebtedness,Male,1858
14493,2022,Maharashtra,27,Causes Not Known,Female,291
14494,2022,Maharashtra,27,Causes Not Known,Male,920
14496,2022,Maharashtra,27,Death Of Dear Person,Female,84
14497,2022,Maharashtra,27,Death Of Dear Person,Male,148
14499,2022,Maharashtra,27,Drug Abuse/Alcoholic Addiction,Female,25
14500,2022,Maharashtra,27,Drug Abuse/Alcoholic Addiction,Male,3048
14502,2022,Maharashtra,27,Failure In Examination,Female,149
14503,2022,Maharashtra,27,Failure In Examination,Male,229
14505,2022,Maharashtra,27,Fall In Social Reputation,Female,12
14506,2022,Maharashtra,27,Fall In Social Reputation,Male,84
14508,2022,Maharashtra,27,Family Problems,Female,1888
14509,2022,Maharashtra,27,Family Problems,Male,5072
14510,2022,Maharashtra,27,Family Problems,Transgender,1
14511,2022,Maharashtra,27,Ideological Causes/Hero Worshipping,Female,23
14512,2022,Maharashtra,27,Ideological Causes/Hero Worshipping,Male,61
14514,2022,Maharashtra,27,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,3
14517,2022,Maharashtra,27,Illness (Aids/Std),Female,8
14518,2022,Maharashtra,27,Illness (Aids/Std),Male,55
14520,2022,Maharashtra,27,Illness (Cancer),Female,89
14521,2022,Maharashtra,27,Illness (Cancer),Male,294
14523,2022,Maharashtra,27,Illness (Insanity/Mental Illness),Female,364
14524,2022,Maharashtra,27,Illness (Insanity/Mental Illness),Male,932
14526,2022,Maharashtra,27,Illness (Other Prolonged Illness),Female,447
14527,2022,Maharashtra,27,Illness (Other Prolonged Illness),Male,1259
14529,2022,Maharashtra,27,Illness (Paralysis),Female,61
14530,2022,Maharashtra,27,Illness (Paralysis),Male,326
14532,2022,Maharashtra,27,Illness (Total),Female,969
14533,2022,Maharashtra,27,Illness (Total),Male,2866
14535,2022,Maharashtra,27,Impotency/Infertility,Female,20
14536,2022,Maharashtra,27,Impotency/Infertility,Male,14
14538,2022,Maharashtra,27,Love Affairs,Female,251
14539,2022,Maharashtra,27,Love Affairs,Male,426
14541,2022,Maharashtra,27,Marriage Related Issues (Divorce),Female,41
14542,2022,Maharashtra,27,Marriage Related Issues (Divorce),Male,88
14544,2022,Maharashtra,27,Marriage Related Issues (Dowry Related Issues),Female,79
14545,2022,Maharashtra,27,Marriage Related Issues (Dowry Related Issues),Male,19
