id,year,state_name,state_code,marital_status,gender,number_of_deaths
2133,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Female,0
2134,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Male,0
2135,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Transgender,0
2136,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Female,16
2137,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Male,45
2138,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Transgender,0
2139,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Female,5
2140,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Male,4
2141,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Transgender,0
2142,2020,Tripura,16,Divorcee,Female,1
2143,2020,Tripura,16,Divorcee,Male,0
2144,2020,Tripura,16,Divorcee,Transgender,0
2145,2020,Tripura,16,Married,Female,180
2146,2020,Tripura,16,Married,Male,454
2147,2020,Tripura,16,Married,Transgender,0
2148,2020,Tripura,16,Others,Female,0
2149,2020,Tripura,16,Others,Male,0
2150,2020,Tripura,16,Others,Transgender,0
2151,2020,Tripura,16,Separated,Female,0
2152,2020,Tripura,16,Separated,Male,0
2153,2020,Tripura,16,Separated,Transgender,0
2154,2020,Tripura,16,Status Not Known,Female,0
2155,2020,Tripura,16,Status Not Known,Male,0
2156,2020,Tripura,16,Status Not Known,Transgender,0
2157,2020,Tripura,16,Un-Married,Female,68
2158,2020,Tripura,16,Un-Married,Male,142
2159,2020,Tripura,16,Un-Married,Transgender,0
2160,2020,Tripura,16,Widowed/Widower,Female,0
2161,2020,Tripura,16,Widowed/Widower,Male,0
2162,2020,Tripura,16,Widowed/Widower,Transgender,0
2163,2020,Uttar Pradesh,9,Divorcee,Female,8
2164,2020,Uttar Pradesh,9,Divorcee,Male,6
2165,2020,Uttar Pradesh,9,Divorcee,Transgender,0
2166,2020,Uttar Pradesh,9,Married,Female,1015
2167,2020,Uttar Pradesh,9,Married,Male,2005
2168,2020,Uttar Pradesh,9,Married,Transgender,0
2169,2020,Uttar Pradesh,9,Others,Female,84
2170,2020,Uttar Pradesh,9,Others,Male,142
2171,2020,Uttar Pradesh,9,Others,Transgender,0
2172,2020,Uttar Pradesh,9,Separated,Female,7
2173,2020,Uttar Pradesh,9,Separated,Male,11
2174,2020,Uttar Pradesh,9,Separated,Transgender,0
2175,2020,Uttar Pradesh,9,Status Not Known,Female,27
2176,2020,Uttar Pradesh,9,Status Not Known,Male,72
2177,2020,Uttar Pradesh,9,Status Not Known,Transgender,0
2178,2020,Uttar Pradesh,9,Un-Married,Female,480
2179,2020,Uttar Pradesh,9,Un-Married,Male,878
2180,2020,Uttar Pradesh,9,Un-Married,Transgender,0
2181,2020,Uttar Pradesh,9,Widowed/Widower,Female,21
2182,2020,Uttar Pradesh,9,Widowed/Widower,Male,48
2183,2020,Uttar Pradesh,9,Widowed/Widower,Transgender,0
2184,2020,Uttarakhand,5,Divorcee,Female,0
2185,2020,Uttarakhand,5,Divorcee,Male,0
2186,2020,Uttarakhand,5,Divorcee,Transgender,0
2187,2020,Uttarakhand,5,Married,Female,171
2188,2020,Uttarakhand,5,Married,Male,445
2189,2020,Uttarakhand,5,Married,Transgender,0
2190,2020,Uttarakhand,5,Others,Female,0
2191,2020,Uttarakhand,5,Others,Male,3
2192,2020,Uttarakhand,5,Others,Transgender,0
2193,2020,Uttarakhand,5,Separated,Female,0
2194,2020,Uttarakhand,5,Separated,Male,0
2195,2020,Uttarakhand,5,Separated,Transgender,0
2196,2020,Uttarakhand,5,Status Not Known,Female,7
2197,2020,Uttarakhand,5,Status Not Known,Male,11
2198,2020,Uttarakhand,5,Status Not Known,Transgender,0
2199,2020,Uttarakhand,5,Un-Married,Female,98
2200,2020,Uttarakhand,5,Un-Married,Male,208
2201,2020,Uttarakhand,5,Un-Married,Transgender,0
2202,2020,Uttarakhand,5,Widowed/Widower,Female,0
2203,2020,Uttarakhand,5,Widowed/Widower,Male,0
2204,2020,Uttarakhand,5,Widowed/Widower,Transgender,0
2205,2020,West Bengal,19,Divorcee,Female,27
2206,2020,West Bengal,19,Divorcee,Male,23
2207,2020,West Bengal,19,Divorcee,Transgender,0
2208,2020,West Bengal,19,Married,Female,2914
2209,2020,West Bengal,19,Married,Male,4172
2210,2020,West Bengal,19,Married,Transgender,0
2211,2020,West Bengal,19,Others,Female,283
2212,2020,West Bengal,19,Others,Male,394
2213,2020,West Bengal,19,Others,Transgender,0
2214,2020,West Bengal,19,Separated,Female,37
2215,2020,West Bengal,19,Separated,Male,55
2216,2020,West Bengal,19,Separated,Transgender,0
2217,2020,West Bengal,19,Status Not Known,Female,791
2218,2020,West Bengal,19,Status Not Known,Male,1739
2219,2020,West Bengal,19,Status Not Known,Transgender,0
2220,2020,West Bengal,19,Un-Married,Female,1003
2221,2020,West Bengal,19,Un-Married,Male,1497
2222,2020,West Bengal,19,Un-Married,Transgender,0
2223,2020,West Bengal,19,Widowed/Widower,Female,81
2224,2020,West Bengal,19,Widowed/Widower,Male,87
2225,2020,West Bengal,19,Widowed/Widower,Transgender,0
2226,2021,Andaman And Nicobar Islands,35,Divorcee,Female,0
2227,2021,Andaman And Nicobar Islands,35,Divorcee,Male,0
2228,2021,Andaman And Nicobar Islands,35,Divorcee,Transgender,0
2229,2021,Andaman And Nicobar Islands,35,Married,Female,24
2230,2021,Andaman And Nicobar Islands,35,Married,Male,86
2231,2021,Andaman And Nicobar Islands,35,Married,Transgender,0
2232,2021,Andaman And Nicobar Islands,35,Others,Female,0
2233,2021,Andaman And Nicobar Islands,35,Others,Male,0
2234,2021,Andaman And Nicobar Islands,35,Others,Transgender,0
2235,2021,Andaman And Nicobar Islands,35,Separated,Female,0
2236,2021,Andaman And Nicobar Islands,35,Separated,Male,1
2237,2021,Andaman And Nicobar Islands,35,Separated,Transgender,0
2238,2021,Andaman And Nicobar Islands,35,Status Not Known,Female,0
2239,2021,Andaman And Nicobar Islands,35,Status Not Known,Male,2
2240,2021,Andaman And Nicobar Islands,35,Status Not Known,Transgender,0
2241,2021,Andaman And Nicobar Islands,35,Un-Married,Female,10
2242,2021,Andaman And Nicobar Islands,35,Un-Married,Male,31
2243,2021,Andaman And Nicobar Islands,35,Un-Married,Transgender,0
2244,2021,Andaman And Nicobar Islands,35,Widowed/Widower,Female,3
2245,2021,Andaman And Nicobar Islands,35,Widowed/Widower,Male,2
2246,2021,Andaman And Nicobar Islands,35,Widowed/Widower,Transgender,0
2247,2021,Andhra Pradesh,28,Divorcee,Female,11
2248,2021,Andhra Pradesh,28,Divorcee,Male,27
2249,2021,Andhra Pradesh,28,Divorcee,Transgender,0
2250,2021,Andhra Pradesh,28,Married,Female,1479
2251,2021,Andhra Pradesh,28,Married,Male,4733
2252,2021,Andhra Pradesh,28,Married,Transgender,0
2253,2021,Andhra Pradesh,28,Others,Female,19
2254,2021,Andhra Pradesh,28,Others,Male,29
2255,2021,Andhra Pradesh,28,Others,Transgender,0
2256,2021,Andhra Pradesh,28,Separated,Female,19
2257,2021,Andhra Pradesh,28,Separated,Male,22
2258,2021,Andhra Pradesh,28,Separated,Transgender,0
2259,2021,Andhra Pradesh,28,Status Not Known,Female,5
2260,2021,Andhra Pradesh,28,Status Not Known,Male,122
2261,2021,Andhra Pradesh,28,Status Not Known,Transgender,0
2262,2021,Andhra Pradesh,28,Un-Married,Female,442
2263,2021,Andhra Pradesh,28,Un-Married,Male,1070
2264,2021,Andhra Pradesh,28,Un-Married,Transgender,0
2265,2021,Andhra Pradesh,28,Widowed/Widower,Female,46
2266,2021,Andhra Pradesh,28,Widowed/Widower,Male,43
2267,2021,Andhra Pradesh,28,Widowed/Widower,Transgender,0
2268,2021,Arunachal Pradesh,12,Divorcee,Female,0
2269,2021,Arunachal Pradesh,12,Divorcee,Male,0
2270,2021,Arunachal Pradesh,12,Divorcee,Transgender,0
2271,2021,Arunachal Pradesh,12,Married,Female,14
2272,2021,Arunachal Pradesh,12,Married,Male,39
2273,2021,Arunachal Pradesh,12,Married,Transgender,0
2274,2021,Arunachal Pradesh,12,Others,Female,0
2275,2021,Arunachal Pradesh,12,Others,Male,0
2276,2021,Arunachal Pradesh,12,Others,Transgender,0
2277,2021,Arunachal Pradesh,12,Separated,Female,0
2278,2021,Arunachal Pradesh,12,Separated,Male,0
2279,2021,Arunachal Pradesh,12,Separated,Transgender,0
2280,2021,Arunachal Pradesh,12,Status Not Known,Female,11
2281,2021,Arunachal Pradesh,12,Status Not Known,Male,24
2282,2021,Arunachal Pradesh,12,Status Not Known,Transgender,0
2283,2021,Arunachal Pradesh,12,Un-Married,Female,24
2284,2021,Arunachal Pradesh,12,Un-Married,Male,48
2285,2021,Arunachal Pradesh,12,Un-Married,Transgender,0
2286,2021,Arunachal Pradesh,12,Widowed/Widower,Female,0
2287,2021,Arunachal Pradesh,12,Widowed/Widower,Male,0
2288,2021,Arunachal Pradesh,12,Widowed/Widower,Transgender,0
2289,2021,Assam,18,Divorcee,Female,25
2290,2021,Assam,18,Divorcee,Male,36
2291,2021,Assam,18,Divorcee,Transgender,0
2292,2021,Assam,18,Married,Female,594
2293,2021,Assam,18,Married,Male,1637
2294,2021,Assam,18,Married,Transgender,0
2295,2021,Assam,18,Others,Female,0
2296,2021,Assam,18,Others,Male,2
2297,2021,Assam,18,Others,Transgender,0
2298,2021,Assam,18,Separated,Female,27
2299,2021,Assam,18,Separated,Male,86
2300,2021,Assam,18,Separated,Transgender,0
2301,2021,Assam,18,Status Not Known,Female,0
2302,2021,Assam,18,Status Not Known,Male,0
2303,2021,Assam,18,Status Not Known,Transgender,0
2304,2021,Assam,18,Un-Married,Female,255
2305,2021,Assam,18,Un-Married,Male,546
2306,2021,Assam,18,Un-Married,Transgender,0
2307,2021,Assam,18,Widowed/Widower,Female,10
2308,2021,Assam,18,Widowed/Widower,Male,44
2309,2021,Assam,18,Widowed/Widower,Transgender,0
2310,2021,Bihar,10,Divorcee,Female,15
2311,2021,Bihar,10,Divorcee,Male,0
2312,2021,Bihar,10,Divorcee,Transgender,0
2313,2021,Bihar,10,Married,Female,173
2314,2021,Bihar,10,Married,Male,213
2315,2021,Bihar,10,Married,Transgender,0
2316,2021,Bihar,10,Others,Female,0
2317,2021,Bihar,10,Others,Male,0
2318,2021,Bihar,10,Others,Transgender,0
2319,2021,Bihar,10,Separated,Female,0
2320,2021,Bihar,10,Separated,Male,25
2321,2021,Bihar,10,Separated,Transgender,0
2322,2021,Bihar,10,Status Not Known,Female,0
2323,2021,Bihar,10,Status Not Known,Male,1
2324,2021,Bihar,10,Status Not Known,Transgender,0
2325,2021,Bihar,10,Un-Married,Female,166
2326,2021,Bihar,10,Un-Married,Male,230
2327,2021,Bihar,10,Un-Married,Transgender,0
2328,2021,Bihar,10,Widowed/Widower,Female,3
2329,2021,Bihar,10,Widowed/Widower,Male,1
2330,2021,Bihar,10,Widowed/Widower,Transgender,0
2331,2021,Chandigarh,4,Divorcee,Female,0
2332,2021,Chandigarh,4,Divorcee,Male,0
2333,2021,Chandigarh,4,Divorcee,Transgender,0
2334,2021,Chandigarh,4,Married,Female,25
2335,2021,Chandigarh,4,Married,Male,56
2336,2021,Chandigarh,4,Married,Transgender,0
2337,2021,Chandigarh,4,Others,Female,0
2338,2021,Chandigarh,4,Others,Male,0
2339,2021,Chandigarh,4,Others,Transgender,0
2340,2021,Chandigarh,4,Separated,Female,0
2341,2021,Chandigarh,4,Separated,Male,0
2342,2021,Chandigarh,4,Separated,Transgender,0
2343,2021,Chandigarh,4,Status Not Known,Female,0
2344,2021,Chandigarh,4,Status Not Known,Male,1
2345,2021,Chandigarh,4,Status Not Known,Transgender,0
2346,2021,Chandigarh,4,Un-Married,Female,10
2347,2021,Chandigarh,4,Un-Married,Male,27
2348,2021,Chandigarh,4,Un-Married,Transgender,0
2349,2021,Chandigarh,4,Widowed/Widower,Female,1
2350,2021,Chandigarh,4,Widowed/Widower,Male,0
2351,2021,Chandigarh,4,Widowed/Widower,Transgender,0
2352,2021,Chhattisgarh,22,Divorcee,Female,5
2353,2021,Chhattisgarh,22,Divorcee,Male,13
2354,2021,Chhattisgarh,22,Divorcee,Transgender,0
2355,2021,Chhattisgarh,22,Married,Female,1225
2356,2021,Chhattisgarh,22,Married,Male,3677
2357,2021,Chhattisgarh,22,Married,Transgender,0
2358,2021,Chhattisgarh,22,Others,Female,48
2359,2021,Chhattisgarh,22,Others,Male,133
2360,2021,Chhattisgarh,22,Others,Transgender,0
2361,2021,Chhattisgarh,22,Separated,Female,6
2362,2021,Chhattisgarh,22,Separated,Male,0
2363,2021,Chhattisgarh,22,Separated,Transgender,0
2364,2021,Chhattisgarh,22,Status Not Known,Female,50
2365,2021,Chhattisgarh,22,Status Not Known,Male,240
2366,2021,Chhattisgarh,22,Status Not Known,Transgender,0
2367,2021,Chhattisgarh,22,Un-Married,Female,771
2368,2021,Chhattisgarh,22,Un-Married,Male,1413
2369,2021,Chhattisgarh,22,Un-Married,Transgender,0
2370,2021,Chhattisgarh,22,Widowed/Widower,Female,98
2371,2021,Chhattisgarh,22,Widowed/Widower,Male,149
2372,2021,Chhattisgarh,22,Widowed/Widower,Transgender,0
2373,2021,Delhi,7,Divorcee,Female,2
2374,2021,Delhi,7,Divorcee,Male,5
2375,2021,Delhi,7,Divorcee,Transgender,0
2376,2021,Delhi,7,Married,Female,421
2377,2021,Delhi,7,Married,Male,1344
2378,2021,Delhi,7,Married,Transgender,1
2379,2021,Delhi,7,Others,Female,17
2380,2021,Delhi,7,Others,Male,45
2381,2021,Delhi,7,Others,Transgender,0
2382,2021,Delhi,7,Separated,Female,7
2383,2021,Delhi,7,Separated,Male,14
2384,2021,Delhi,7,Separated,Transgender,0
2385,2021,Delhi,7,Status Not Known,Female,36
2386,2021,Delhi,7,Status Not Known,Male,100
2387,2021,Delhi,7,Status Not Known,Transgender,0
2388,2021,Delhi,7,Un-Married,Female,251
2389,2021,Delhi,7,Un-Married,Male,577
2390,2021,Delhi,7,Un-Married,Transgender,0
2391,2021,Delhi,7,Widowed/Widower,Female,12
2392,2021,Delhi,7,Widowed/Widower,Male,8
2393,2021,Delhi,7,Widowed/Widower,Transgender,0
2394,2021,Goa,30,Divorcee,Female,0
2395,2021,Goa,30,Divorcee,Male,0
2396,2021,Goa,30,Divorcee,Transgender,0
2397,2021,Goa,30,Married,Female,52
2398,2021,Goa,30,Married,Male,156
2399,2021,Goa,30,Married,Transgender,0
2400,2021,Goa,30,Others,Female,0
2401,2021,Goa,30,Others,Male,0
2402,2021,Goa,30,Others,Transgender,0
2403,2021,Goa,30,Separated,Female,0
2404,2021,Goa,30,Separated,Male,0
2405,2021,Goa,30,Separated,Transgender,0
2406,2021,Goa,30,Status Not Known,Female,0
2407,2021,Goa,30,Status Not Known,Male,5
2408,2021,Goa,30,Status Not Known,Transgender,0
2409,2021,Goa,30,Un-Married,Female,15
2410,2021,Goa,30,Un-Married,Male,86
2411,2021,Goa,30,Un-Married,Transgender,0
2412,2021,Goa,30,Widowed/Widower,Female,5
2413,2021,Goa,30,Widowed/Widower,Male,2
2414,2021,Goa,30,Widowed/Widower,Transgender,0
2415,2021,Gujarat,24,Divorcee,Female,13
2416,2021,Gujarat,24,Divorcee,Male,29
2417,2021,Gujarat,24,Divorcee,Transgender,0
2418,2021,Gujarat,24,Married,Female,1722
2419,2021,Gujarat,24,Married,Male,4423
2420,2021,Gujarat,24,Married,Transgender,0
2421,2021,Gujarat,24,Others,Female,4
2422,2021,Gujarat,24,Others,Male,13
2423,2021,Gujarat,24,Others,Transgender,0
2424,2021,Gujarat,24,Separated,Female,5
2425,2021,Gujarat,24,Separated,Male,14
2426,2021,Gujarat,24,Separated,Transgender,0
2427,2021,Gujarat,24,Status Not Known,Female,14
2428,2021,Gujarat,24,Status Not Known,Male,121
2429,2021,Gujarat,24,Status Not Known,Transgender,0
2430,2021,Gujarat,24,Un-Married,Female,777
2431,2021,Gujarat,24,Un-Married,Male,1507
2432,2021,Gujarat,24,Un-Married,Transgender,1
2433,2021,Gujarat,24,Widowed/Widower,Female,54
2434,2021,Gujarat,24,Widowed/Widower,Male,92
2435,2021,Gujarat,24,Widowed/Widower,Transgender,0
2436,2021,Haryana,6,Divorcee,Female,4
2437,2021,Haryana,6,Divorcee,Male,7
2438,2021,Haryana,6,Divorcee,Transgender,0
2439,2021,Haryana,6,Married,Female,520
2440,2021,Haryana,6,Married,Male,1773
2441,2021,Haryana,6,Married,Transgender,0
2442,2021,Haryana,6,Others,Female,0
2443,2021,Haryana,6,Others,Male,0
2444,2021,Haryana,6,Others,Transgender,0
2445,2021,Haryana,6,Separated,Female,0
2446,2021,Haryana,6,Separated,Male,0
2447,2021,Haryana,6,Separated,Transgender,0
2448,2021,Haryana,6,Status Not Known,Female,70
2449,2021,Haryana,6,Status Not Known,Male,427
2450,2021,Haryana,6,Status Not Known,Transgender,0
2451,2021,Haryana,6,Un-Married,Female,210
2452,2021,Haryana,6,Un-Married,Male,634
2453,2021,Haryana,6,Un-Married,Transgender,0
2454,2021,Haryana,6,Widowed/Widower,Female,18
2455,2021,Haryana,6,Widowed/Widower,Male,29
2456,2021,Haryana,6,Widowed/Widower,Transgender,0
2457,2021,Himachal Pradesh,2,Divorcee,Female,1
2458,2021,Himachal Pradesh,2,Divorcee,Male,1
2459,2021,Himachal Pradesh,2,Divorcee,Transgender,0
2460,2021,Himachal Pradesh,2,Married,Female,190
2461,2021,Himachal Pradesh,2,Married,Male,436
2462,2021,Himachal Pradesh,2,Married,Transgender,0
2463,2021,Himachal Pradesh,2,Others,Female,0
2464,2021,Himachal Pradesh,2,Others,Male,0
2465,2021,Himachal Pradesh,2,Others,Transgender,0
2466,2021,Himachal Pradesh,2,Separated,Female,1
2467,2021,Himachal Pradesh,2,Separated,Male,5
2468,2021,Himachal Pradesh,2,Separated,Transgender,0
2469,2021,Himachal Pradesh,2,Status Not Known,Female,0
2470,2021,Himachal Pradesh,2,Status Not Known,Male,1
2471,2021,Himachal Pradesh,2,Status Not Known,Transgender,0
2472,2021,Himachal Pradesh,2,Un-Married,Female,73
2473,2021,Himachal Pradesh,2,Un-Married,Male,163
2474,2021,Himachal Pradesh,2,Un-Married,Transgender,0
2475,2021,Himachal Pradesh,2,Widowed/Widower,Female,10
2476,2021,Himachal Pradesh,2,Widowed/Widower,Male,8
2477,2021,Himachal Pradesh,2,Widowed/Widower,Transgender,0
2478,2021,Jammu And Kashmir,1,Divorcee,Female,0
2479,2021,Jammu And Kashmir,1,Divorcee,Male,0
2480,2021,Jammu And Kashmir,1,Divorcee,Transgender,0
2481,2021,Jammu And Kashmir,1,Married,Female,54
2482,2021,Jammu And Kashmir,1,Married,Male,73
2483,2021,Jammu And Kashmir,1,Married,Transgender,0
2484,2021,Jammu And Kashmir,1,Others,Female,2
2485,2021,Jammu And Kashmir,1,Others,Male,10
2486,2021,Jammu And Kashmir,1,Others,Transgender,0
2487,2021,Jammu And Kashmir,1,Separated,Female,0
2488,2021,Jammu And Kashmir,1,Separated,Male,0
2489,2021,Jammu And Kashmir,1,Separated,Transgender,0
2490,2021,Jammu And Kashmir,1,Status Not Known,Female,3
2491,2021,Jammu And Kashmir,1,Status Not Known,Male,12
2492,2021,Jammu And Kashmir,1,Status Not Known,Transgender,0
2493,2021,Jammu And Kashmir,1,Un-Married,Female,44
2494,2021,Jammu And Kashmir,1,Un-Married,Male,49
2495,2021,Jammu And Kashmir,1,Un-Married,Transgender,0
2496,2021,Jammu And Kashmir,1,Widowed/Widower,Female,0
2497,2021,Jammu And Kashmir,1,Widowed/Widower,Male,0
2498,2021,Jammu And Kashmir,1,Widowed/Widower,Transgender,0
2499,2021,Jharkhand,20,Divorcee,Female,4
2500,2021,Jharkhand,20,Divorcee,Male,6
2501,2021,Jharkhand,20,Divorcee,Transgender,0
2502,2021,Jharkhand,20,Married,Female,178
2503,2021,Jharkhand,20,Married,Male,534
2504,2021,Jharkhand,20,Married,Transgender,0
2505,2021,Jharkhand,20,Others,Female,1
2506,2021,Jharkhand,20,Others,Male,6
2507,2021,Jharkhand,20,Others,Transgender,0
2508,2021,Jharkhand,20,Separated,Female,5
2509,2021,Jharkhand,20,Separated,Male,3
2510,2021,Jharkhand,20,Separated,Transgender,0
2511,2021,Jharkhand,20,Status Not Known,Female,4
2512,2021,Jharkhand,20,Status Not Known,Male,14
2513,2021,Jharkhand,20,Status Not Known,Transgender,0
2514,2021,Jharkhand,20,Un-Married,Female,264
2515,2021,Jharkhand,20,Un-Married,Male,775
2516,2021,Jharkhand,20,Un-Married,Transgender,0
2517,2021,Jharkhand,20,Widowed/Widower,Female,11
2518,2021,Jharkhand,20,Widowed/Widower,Male,20
2519,2021,Jharkhand,20,Widowed/Widower,Transgender,0
2520,2021,Karnataka,29,Divorcee,Female,28
2521,2021,Karnataka,29,Divorcee,Male,55
2522,2021,Karnataka,29,Divorcee,Transgender,0
2523,2021,Karnataka,29,Married,Female,2123
2524,2021,Karnataka,29,Married,Male,6981
2525,2021,Karnataka,29,Married,Transgender,0
2526,2021,Karnataka,29,Others,Female,20
2527,2021,Karnataka,29,Others,Male,27
2528,2021,Karnataka,29,Others,Transgender,0
2529,2021,Karnataka,29,Separated,Female,40
2530,2021,Karnataka,29,Separated,Male,81
2531,2021,Karnataka,29,Separated,Transgender,0
2532,2021,Karnataka,29,Status Not Known,Female,33
2533,2021,Karnataka,29,Status Not Known,Male,181
2534,2021,Karnataka,29,Status Not Known,Transgender,0
2535,2021,Karnataka,29,Un-Married,Female,795
2536,2021,Karnataka,29,Un-Married,Male,2397
2537,2021,Karnataka,29,Un-Married,Transgender,3
2538,2021,Karnataka,29,Widowed/Widower,Female,87
2539,2021,Karnataka,29,Widowed/Widower,Male,205
2540,2021,Karnataka,29,Widowed/Widower,Transgender,0
2541,2021,Kerala,32,Divorcee,Female,21
2542,2021,Kerala,32,Divorcee,Male,63
2543,2021,Kerala,32,Divorcee,Transgender,0
2544,2021,Kerala,32,Married,Female,1473
2545,2021,Kerala,32,Married,Male,5676
2546,2021,Kerala,32,Married,Transgender,3
2547,2021,Kerala,32,Others,Female,11
2548,2021,Kerala,32,Others,Male,55
2549,2021,Kerala,32,Others,Transgender,0
2550,2021,Kerala,32,Separated,Female,9
2551,2021,Kerala,32,Separated,Male,77
2552,2021,Kerala,32,Separated,Transgender,0
2553,2021,Kerala,32,Status Not Known,Female,0
2554,2021,Kerala,32,Status Not Known,Male,12
2555,2021,Kerala,32,Status Not Known,Transgender,0
2556,2021,Kerala,32,Un-Married,Female,431
2557,2021,Kerala,32,Un-Married,Male,1426
2558,2021,Kerala,32,Un-Married,Transgender,3
2559,2021,Kerala,32,Widowed/Widower,Female,111
2560,2021,Kerala,32,Widowed/Widower,Male,178
2561,2021,Kerala,32,Widowed/Widower,Transgender,0
2562,2021,Ladakh,37,Divorcee,Female,0
2563,2021,Ladakh,37,Divorcee,Male,0
2564,2021,Ladakh,37,Divorcee,Transgender,0
2565,2021,Ladakh,37,Married,Female,0
2566,2021,Ladakh,37,Married,Male,8
2567,2021,Ladakh,37,Married,Transgender,0
2568,2021,Ladakh,37,Others,Female,0
2569,2021,Ladakh,37,Others,Male,0
2570,2021,Ladakh,37,Others,Transgender,0
2571,2021,Ladakh,37,Separated,Female,0
2572,2021,Ladakh,37,Separated,Male,0
2573,2021,Ladakh,37,Separated,Transgender,0
2574,2021,Ladakh,37,Status Not Known,Female,0
2575,2021,Ladakh,37,Status Not Known,Male,0
2576,2021,Ladakh,37,Status Not Known,Transgender,0
2577,2021,Ladakh,37,Un-Married,Female,1
2578,2021,Ladakh,37,Un-Married,Male,2
2579,2021,Ladakh,37,Un-Married,Transgender,0
2580,2021,Ladakh,37,Widowed/Widower,Female,0
2581,2021,Ladakh,37,Widowed/Widower,Male,0
2582,2021,Ladakh,37,Widowed/Widower,Transgender,0
2583,2021,Lakshadweep,31,Divorcee,Female,0
2584,2021,Lakshadweep,31,Divorcee,Male,0
2585,2021,Lakshadweep,31,Divorcee,Transgender,0
2586,2021,Lakshadweep,31,Married,Female,0
2587,2021,Lakshadweep,31,Married,Male,1
2588,2021,Lakshadweep,31,Married,Transgender,0
2589,2021,Lakshadweep,31,Others,Female,0
2590,2021,Lakshadweep,31,Others,Male,0
2591,2021,Lakshadweep,31,Others,Transgender,0
2592,2021,Lakshadweep,31,Separated,Female,0
2593,2021,Lakshadweep,31,Separated,Male,0
2594,2021,Lakshadweep,31,Separated,Transgender,0
2595,2021,Lakshadweep,31,Status Not Known,Female,0
2596,2021,Lakshadweep,31,Status Not Known,Male,0
2597,2021,Lakshadweep,31,Status Not Known,Transgender,0
2598,2021,Lakshadweep,31,Un-Married,Female,0
2599,2021,Lakshadweep,31,Un-Married,Male,0
2600,2021,Lakshadweep,31,Un-Married,Transgender,0
2601,2021,Lakshadweep,31,Widowed/Widower,Female,0
2602,2021,Lakshadweep,31,Widowed/Widower,Male,0
2603,2021,Lakshadweep,31,Widowed/Widower,Transgender,0
2604,2021,Madhya Pradesh,23,Divorcee,Female,20
2605,2021,Madhya Pradesh,23,Divorcee,Male,47
2606,2021,Madhya Pradesh,23,Divorcee,Transgender,0
2607,2021,Madhya Pradesh,23,Married,Female,3119
2608,2021,Madhya Pradesh,23,Married,Male,7147
2609,2021,Madhya Pradesh,23,Married,Transgender,0
2610,2021,Madhya Pradesh,23,Others,Female,32
2611,2021,Madhya Pradesh,23,Others,Male,78
2612,2021,Madhya Pradesh,23,Others,Transgender,0
2613,2021,Madhya Pradesh,23,Separated,Female,0
2614,2021,Madhya Pradesh,23,Separated,Male,17
2615,2021,Madhya Pradesh,23,Separated,Transgender,0
2616,2021,Madhya Pradesh,23,Status Not Known,Female,6
2617,2021,Madhya Pradesh,23,Status Not Known,Male,44
2618,2021,Madhya Pradesh,23,Status Not Known,Transgender,0
2619,2021,Madhya Pradesh,23,Un-Married,Female,1474
2620,2021,Madhya Pradesh,23,Un-Married,Male,2694
2621,2021,Madhya Pradesh,23,Un-Married,Transgender,0
2622,2021,Madhya Pradesh,23,Widowed/Widower,Female,111
2623,2021,Madhya Pradesh,23,Widowed/Widower,Male,176
2624,2021,Madhya Pradesh,23,Widowed/Widower,Transgender,0
2625,2021,Maharashtra,27,Divorcee,Female,28
2626,2021,Maharashtra,27,Divorcee,Male,64
2627,2021,Maharashtra,27,Divorcee,Transgender,0
2628,2021,Maharashtra,27,Married,Female,3223
2629,2021,Maharashtra,27,Married,Male,13382
2630,2021,Maharashtra,27,Married,Transgender,1
2631,2021,Maharashtra,27,Others,Female,15
2632,2021,Maharashtra,27,Others,Male,11
2633,2021,Maharashtra,27,Others,Transgender,0
2634,2021,Maharashtra,27,Separated,Female,10
2635,2021,Maharashtra,27,Separated,Male,37
2636,2021,Maharashtra,27,Separated,Transgender,0
2637,2021,Maharashtra,27,Status Not Known,Female,6
2638,2021,Maharashtra,27,Status Not Known,Male,59
2639,2021,Maharashtra,27,Status Not Known,Transgender,0
2640,2021,Maharashtra,27,Un-Married,Female,1341
2641,2021,Maharashtra,27,Un-Married,Male,3727
2642,2021,Maharashtra,27,Un-Married,Transgender,2
2643,2021,Maharashtra,27,Widowed/Widower,Female,92
2644,2021,Maharashtra,27,Widowed/Widower,Male,209
2645,2021,Maharashtra,27,Widowed/Widower,Transgender,0
2646,2021,Manipur,14,Divorcee,Female,0
2647,2021,Manipur,14,Divorcee,Male,0
2648,2021,Manipur,14,Divorcee,Transgender,0
2649,2021,Manipur,14,Married,Female,8
2650,2021,Manipur,14,Married,Male,18
2651,2021,Manipur,14,Married,Transgender,0
2652,2021,Manipur,14,Others,Female,0
