id,year,state_name,state_code,profession,gender,number_of_deaths
343,2018,Bihar,10,Self-Employed Persons [Business (Other Business)],Male,1
344,2018,Bihar,10,Self-Employed Persons [Business (Other Business)],Transgender,0
345,2018,Bihar,10,Self-Employed Persons [Business (Total)],Female,0
346,2018,Bihar,10,Self-Employed Persons [Business (Total)],Male,18
347,2018,Bihar,10,Self-Employed Persons [Business (Total)],Transgender,0
348,2018,Bihar,10,Self-Employed Persons [Business (Tradesmen)],Female,0
349,2018,Bihar,10,Self-Employed Persons [Business (Tradesmen)],Male,11
350,2018,Bihar,10,Self-Employed Persons [Business (Tradesmen)],Transgender,0
351,2018,Bihar,10,Self-Employed Persons [Business (Vendor)],Female,0
352,2018,Bihar,10,Self-Employed Persons [Business (Vendor)],Male,6
353,2018,Bihar,10,Self-Employed Persons [Business (Vendor)],Transgender,0
354,2018,Bihar,10,Students,Female,75
355,2018,Bihar,10,Students,Male,84
356,2018,Bihar,10,Students,Transgender,0
357,2018,Bihar,10,Unemployed Persons,Female,21
358,2018,Bihar,10,Unemployed Persons,Male,90
359,2018,Bihar,10,Unemployed Persons,Transgender,0
360,2018,Chandigarh,4,Daily Wage Earner,Female,0
361,2018,Chandigarh,4,Daily Wage Earner,Male,4
362,2018,Chandigarh,4,Daily Wage Earner,Transgender,0
363,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
364,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
365,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
366,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
367,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
368,2018,Chandigarh,4,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
369,2018,Chandigarh,4,House Wife,Female,21
370,2018,Chandigarh,4,House Wife,Male,0
371,2018,Chandigarh,4,House Wife,Transgender,0
372,2018,Chandigarh,4,Other Persons,Female,0
373,2018,Chandigarh,4,Other Persons,Male,0
374,2018,Chandigarh,4,Other Persons,Transgender,0
375,2018,Chandigarh,4,Other Self-Employed Persons,Female,0
376,2018,Chandigarh,4,Other Self-Employed Persons,Male,0
377,2018,Chandigarh,4,Other Self-Employed Persons,Transgender,0
378,2018,Chandigarh,4,Persons Engaged In Farming Sector (Agricultural Labourers),Female,0
379,2018,Chandigarh,4,Persons Engaged In Farming Sector (Agricultural Labourers),Male,0
380,2018,Chandigarh,4,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
381,2018,Chandigarh,4,Persons Engaged In Farming Sector (Total),Female,0
382,2018,Chandigarh,4,Persons Engaged In Farming Sector (Total),Male,0
383,2018,Chandigarh,4,Persons Engaged In Farming Sector (Total),Transgender,0
384,2018,Chandigarh,4,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
385,2018,Chandigarh,4,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
386,2018,Chandigarh,4,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
387,2018,Chandigarh,4,Professionals/Salaried Persons (Private Sector Enterprises),Female,3
388,2018,Chandigarh,4,Professionals/Salaried Persons (Private Sector Enterprises),Male,48
389,2018,Chandigarh,4,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
390,2018,Chandigarh,4,Professionals/Salaried Persons (Public Sector Undertaking),Female,4
391,2018,Chandigarh,4,Professionals/Salaried Persons (Public Sector Undertaking),Male,2
392,2018,Chandigarh,4,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
393,2018,Chandigarh,4,Professionals/Salaried Persons (Total),Female,7
394,2018,Chandigarh,4,Professionals/Salaried Persons (Total),Male,53
395,2018,Chandigarh,4,Professionals/Salaried Persons (Total),Transgender,0
396,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,0
397,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,3
398,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
399,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
400,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
401,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
402,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,0
403,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,0
404,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
405,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Total)],Female,0
406,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Total)],Male,3
407,2018,Chandigarh,4,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
408,2018,Chandigarh,4,Retired Persons,Female,0
409,2018,Chandigarh,4,Retired Persons,Male,0
410,2018,Chandigarh,4,Retired Persons,Transgender,0
411,2018,Chandigarh,4,Self-Employed Persons (Total),Female,0
412,2018,Chandigarh,4,Self-Employed Persons (Total),Male,26
413,2018,Chandigarh,4,Self-Employed Persons (Total),Transgender,0
414,2018,Chandigarh,4,Self-Employed Persons [Business (Other Business)],Female,0
415,2018,Chandigarh,4,Self-Employed Persons [Business (Other Business)],Male,0
416,2018,Chandigarh,4,Self-Employed Persons [Business (Other Business)],Transgender,0
417,2018,Chandigarh,4,Self-Employed Persons [Business (Total)],Female,0
418,2018,Chandigarh,4,Self-Employed Persons [Business (Total)],Male,26
419,2018,Chandigarh,4,Self-Employed Persons [Business (Total)],Transgender,0
420,2018,Chandigarh,4,Self-Employed Persons [Business (Tradesmen)],Female,0
421,2018,Chandigarh,4,Self-Employed Persons [Business (Tradesmen)],Male,13
422,2018,Chandigarh,4,Self-Employed Persons [Business (Tradesmen)],Transgender,0
423,2018,Chandigarh,4,Self-Employed Persons [Business (Vendor)],Female,0
424,2018,Chandigarh,4,Self-Employed Persons [Business (Vendor)],Male,13
425,2018,Chandigarh,4,Self-Employed Persons [Business (Vendor)],Transgender,0
426,2018,Chandigarh,4,Students,Female,7
427,2018,Chandigarh,4,Students,Male,16
428,2018,Chandigarh,4,Students,Transgender,0
429,2018,Chandigarh,4,Unemployed Persons,Female,5
430,2018,Chandigarh,4,Unemployed Persons,Male,21
431,2018,Chandigarh,4,Unemployed Persons,Transgender,0
432,2018,Chhattisgarh,22,Daily Wage Earner,Female,80
433,2018,Chhattisgarh,22,Daily Wage Earner,Male,1060
434,2018,Chhattisgarh,22,Daily Wage Earner,Transgender,0
435,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
436,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
437,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
438,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
439,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,182
440,2018,Chhattisgarh,22,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
441,2018,Chhattisgarh,22,House Wife,Female,1063
442,2018,Chhattisgarh,22,House Wife,Male,0
443,2018,Chhattisgarh,22,House Wife,Transgender,0
444,2018,Chhattisgarh,22,Other Persons,Female,509
445,2018,Chhattisgarh,22,Other Persons,Male,2322
446,2018,Chhattisgarh,22,Other Persons,Transgender,0
447,2018,Chhattisgarh,22,Other Self-Employed Persons,Female,0
448,2018,Chhattisgarh,22,Other Self-Employed Persons,Male,55
449,2018,Chhattisgarh,22,Other Self-Employed Persons,Transgender,0
450,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Agricultural Labourers),Female,27
451,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Agricultural Labourers),Male,258
452,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
453,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Total),Female,27
454,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Total),Male,440
455,2018,Chhattisgarh,22,Persons Engaged In Farming Sector (Total),Transgender,0
456,2018,Chhattisgarh,22,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
457,2018,Chhattisgarh,22,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,182
458,2018,Chhattisgarh,22,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
459,2018,Chhattisgarh,22,Professionals/Salaried Persons (Private Sector Enterprises),Female,2
460,2018,Chhattisgarh,22,Professionals/Salaried Persons (Private Sector Enterprises),Male,54
461,2018,Chhattisgarh,22,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
462,2018,Chhattisgarh,22,Professionals/Salaried Persons (Public Sector Undertaking),Female,5
463,2018,Chhattisgarh,22,Professionals/Salaried Persons (Public Sector Undertaking),Male,10
464,2018,Chhattisgarh,22,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
465,2018,Chhattisgarh,22,Professionals/Salaried Persons (Total),Female,13
466,2018,Chhattisgarh,22,Professionals/Salaried Persons (Total),Male,121
467,2018,Chhattisgarh,22,Professionals/Salaried Persons (Total),Transgender,0
468,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,0
469,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,6
470,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
471,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,1
472,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,13
473,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
474,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,5
475,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,38
476,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
477,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Total)],Female,6
478,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Total)],Male,57
479,2018,Chhattisgarh,22,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
480,2018,Chhattisgarh,22,Retired Persons,Female,0
481,2018,Chhattisgarh,22,Retired Persons,Male,20
482,2018,Chhattisgarh,22,Retired Persons,Transgender,0
483,2018,Chhattisgarh,22,Self-Employed Persons (Total),Female,2
484,2018,Chhattisgarh,22,Self-Employed Persons (Total),Male,247
485,2018,Chhattisgarh,22,Self-Employed Persons (Total),Transgender,0
486,2018,Chhattisgarh,22,Self-Employed Persons [Business (Other Business)],Female,1
487,2018,Chhattisgarh,22,Self-Employed Persons [Business (Other Business)],Male,65
488,2018,Chhattisgarh,22,Self-Employed Persons [Business (Other Business)],Transgender,0
489,2018,Chhattisgarh,22,Self-Employed Persons [Business (Total)],Female,2
490,2018,Chhattisgarh,22,Self-Employed Persons [Business (Total)],Male,192
491,2018,Chhattisgarh,22,Self-Employed Persons [Business (Total)],Transgender,0
492,2018,Chhattisgarh,22,Self-Employed Persons [Business (Tradesmen)],Female,0
493,2018,Chhattisgarh,22,Self-Employed Persons [Business (Tradesmen)],Male,22
494,2018,Chhattisgarh,22,Self-Employed Persons [Business (Tradesmen)],Transgender,0
495,2018,Chhattisgarh,22,Self-Employed Persons [Business (Vendor)],Female,1
496,2018,Chhattisgarh,22,Self-Employed Persons [Business (Vendor)],Male,105
497,2018,Chhattisgarh,22,Self-Employed Persons [Business (Vendor)],Transgender,0
498,2018,Chhattisgarh,22,Students,Female,292
499,2018,Chhattisgarh,22,Students,Male,311
500,2018,Chhattisgarh,22,Students,Transgender,0
501,2018,Chhattisgarh,22,Unemployed Persons,Female,81
502,2018,Chhattisgarh,22,Unemployed Persons,Male,458
503,2018,Chhattisgarh,22,Unemployed Persons,Transgender,0
504,2018,Delhi,7,Daily Wage Earner,Female,25
505,2018,Delhi,7,Daily Wage Earner,Male,212
506,2018,Delhi,7,Daily Wage Earner,Transgender,0
507,2018,Delhi,7,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
508,2018,Delhi,7,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
509,2018,Delhi,7,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
510,2018,Delhi,7,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
511,2018,Delhi,7,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
512,2018,Delhi,7,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
513,2018,Delhi,7,House Wife,Female,293
514,2018,Delhi,7,House Wife,Male,0
515,2018,Delhi,7,House Wife,Transgender,0
516,2018,Delhi,7,Other Persons,Female,168
517,2018,Delhi,7,Other Persons,Male,484
518,2018,Delhi,7,Other Persons,Transgender,0
519,2018,Delhi,7,Other Self-Employed Persons,Female,0
520,2018,Delhi,7,Other Self-Employed Persons,Male,155
521,2018,Delhi,7,Other Self-Employed Persons,Transgender,0
522,2018,Delhi,7,Persons Engaged In Farming Sector (Agricultural Labourers),Female,0
523,2018,Delhi,7,Persons Engaged In Farming Sector (Agricultural Labourers),Male,0
524,2018,Delhi,7,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
525,2018,Delhi,7,Persons Engaged In Farming Sector (Total),Female,0
526,2018,Delhi,7,Persons Engaged In Farming Sector (Total),Male,0
527,2018,Delhi,7,Persons Engaged In Farming Sector (Total),Transgender,0
528,2018,Delhi,7,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
529,2018,Delhi,7,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
530,2018,Delhi,7,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
531,2018,Delhi,7,Professionals/Salaried Persons (Private Sector Enterprises),Female,6
532,2018,Delhi,7,Professionals/Salaried Persons (Private Sector Enterprises),Male,98
533,2018,Delhi,7,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
534,2018,Delhi,7,Professionals/Salaried Persons (Public Sector Undertaking),Female,8
535,2018,Delhi,7,Professionals/Salaried Persons (Public Sector Undertaking),Male,70
536,2018,Delhi,7,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
537,2018,Delhi,7,Professionals/Salaried Persons (Total),Female,18
538,2018,Delhi,7,Professionals/Salaried Persons (Total),Male,209
539,2018,Delhi,7,Professionals/Salaried Persons (Total),Transgender,0
540,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,2
541,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,21
542,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
543,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,1
544,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,3
545,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
546,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,1
547,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,17
548,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
549,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Total)],Female,4
550,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Total)],Male,41
551,2018,Delhi,7,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
552,2018,Delhi,7,Retired Persons,Female,0
553,2018,Delhi,7,Retired Persons,Male,18
554,2018,Delhi,7,Retired Persons,Transgender,0
555,2018,Delhi,7,Self-Employed Persons (Total),Female,4
556,2018,Delhi,7,Self-Employed Persons (Total),Male,281
557,2018,Delhi,7,Self-Employed Persons (Total),Transgender,0
558,2018,Delhi,7,Self-Employed Persons [Business (Other Business)],Female,2
559,2018,Delhi,7,Self-Employed Persons [Business (Other Business)],Male,41
560,2018,Delhi,7,Self-Employed Persons [Business (Other Business)],Transgender,0
561,2018,Delhi,7,Self-Employed Persons [Business (Total)],Female,4
